Device Open: Analog Discovery 3 (210415BD076B)
Config: NaCl=0, KCl=0, Urea=0, Lac=0, NH4Cl=0, CaCl2=0, Glu=0
--------------------------------------------------
1000000.0000, 20.4627, -96.4042, 98.5519, -78.0163
754312.0063, 22.6824, -128.6923, 130.6759, -80.0041
568986.6029, 43.4692, -165.5518, 171.1636, -75.2879
429193.4260, 1067.3141, -2450.0569, 2672.4405, -66.4607
323745.7543, 215.4601, -301.9652, 370.9529, -54.4912
244205.3095, 250.0448, -315.4086, 402.4984, -51.5939
184206.9969, 330.6001, -370.4599, 496.5249, -48.2541
138949.5494, 436.7686, -411.3942, 600.0100, -43.2864
104811.3134, 44.0430, -38.6218, 58.5784, -41.2479
79060.4321, 55.0960, -37.8228, 66.8292, -34.4691
59636.2332, 746.0828, -415.6738, 854.0633, -29.1240
44984.3267, 832.2349, -350.7746, 903.1377, -22.8547
33932.2177, 891.1117, -283.8854, 935.2385, -17.6706
25595.4792, 928.4761, -223.9985, 955.1142, -13.5636
19306.9773, 951.0816, -173.8725, 966.8443, -10.3602
14563.4848, 965.0019, -133.2263, 974.1549, -7.8605
10985.4114, 972.8501, -102.1503, 978.1983, -5.9942
8286.4277, 977.7477, -77.7807, 980.8366, -4.5484
6250.5519, 981.1002, -59.2546, 982.8879, -3.4562
4714.8664, 983.5879, -44.9530, 984.6146, -2.6168
3556.4803, 984.1579, -34.5288, 984.7634, -2.0094
2682.6958, 985.9766, -26.1485, 986.3233, -1.5192
2023.5896, 986.4371, -20.8081, 986.6565, -1.2084
1526.4180, 987.7483, -15.4953, 987.8698, -0.8988
1151.3954, 989.7838, -13.3875, 989.8743, -0.7749
868.5114, 989.0920, -10.2627, 989.1453, -0.5945
655.1286, 988.1016, -8.7268, 988.1402, -0.5060
494.1713, 987.5487, -8.3691, 987.5842, -0.4855
372.7594, 987.9022, -8.9487, 987.9427, -0.5190
281.1769, 988.2381, -9.8659, 988.2874, -0.5720
212.0951, 988.4491, -11.5337, 988.5164, -0.6685
159.9859, 988.4673, -13.8307, 988.5640, -0.8016
120.6793, 988.4295, -17.2081, 988.5792, -0.9974
91.0298, 988.8397, -21.7960, 989.0799, -1.2627
68.6649, 988.8540, -28.2426, 989.2572, -1.6360
51.7947, 989.0419, -36.6066, 989.7192, -2.1197
39.0694, 989.1477, -48.0401, 990.3136, -2.7805
29.4705, 989.2579, -63.0808, 991.2671, -3.6486
22.2300, 989.4320, -83.3129, 992.9334, -4.8131
16.7683, 989.7857, -109.9457, 995.8734, -6.3384
12.6486, 990.1867, -145.3386, 1000.7962, -8.3502
9.5410, 990.7944, -192.2158, 1009.2672, -10.9791
7.1969, 991.6771, -254.3701, 1023.7810, -14.3865
5.4287, 992.6687, -336.5467, 1048.1674, -18.7283
4.0949, 994.2302, -445.0419, 1089.2915, -24.1145
3.0888, 998.1427, -589.1343, 1159.0376, -30.5504
2.3300, 1004.8954, -780.5422, 1272.4233, -37.8379
1.7575, 1010.9130, -1032.9878, 1445.3404, -45.6188
1.3257, 1022.9746, -1367.7824, 1708.0122, -53.2069
1.0000, 1043.1269, -1814.8808, 2093.3003, -60.1113
